sentiment,review_body,product_category
1,"5'6"" 113lbs purchased size small in rich navy. so soft and comfy and i like that the cuffs help the pants not ride (even during sleep). i like that the fit is slim but not constricting on legs as all my yoga pants. tested this at my local vinyasa class and it held up without making me too hot (and i sweat a lot).  my biggest complaint is that the fabric pills right out of the packaging. actually their tag says the fabric does this and over time will continue to do this more and more because of i",Lounge
1,These super cute leggings are comfortable and functional with a fun design!,Lounge
-1,I wanted to like this coat so bad! i loved the bright red color and design  but when i received it  it seemed very cheap and just too large. i returned it.,Outerwear
-1,"I agree with other reviewers. it is beautiful but too tight around the chest. i am usually an xsmall and the xsmall was tight in the chest. i bought the small and it was still uncomfortable. sadly i had to return it. i am 5'4""  134 lbs and a 34c  by no means i am considered big chested so this is highly unusual.",Outerwear
-1,"I totally agree with the last reviewer. i'm 5'2"" 115 pounds with somewhat wide shoulders. the x-small fit my torso but was so tight in my shoulders i couldn't move my arms. the small was better but was too big in the torso. the material itself was really nice. too bad the fit was so awkward and unflattering.",Outerwear
-1,I saw this in the store and was glad i didn't order it earlier online. i thought it would be beautifully stitched but it was rather flat and unimpressive in person. i like more unusual and flattering pieces  and this just wasn't it. no compliments here.,Outerwear
-1,Not as cute as photos  and too small in chest. i am 5'5''  125 lbs  and the small was too tight in the chest  and i am not large here at all. shoulders and sleeve length fit well. will return. not comfortable  and will need to be able to button it on rainy days.,Outerwear
-1,"Saw this on line and decided to ""splurge"" for the holidays. arrived today and is going right back. runs very small especially in the waist. trim is a cheap ribbed fabric with a zipper. fabric is not elegant looking as in the picture  appears cheap and very itchy. sooooo disappointed.",Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,"I was looking for a really warm  but stylish coat that i could wear when the weather is frigid as it sometimes gets here in the dc area. i tried on a size small  which is my usual coat size. while the coat fit  it was not flattering. for reference i am 5'9"" 128 pounds and usually wear a small/xsmall in retailer tops. in this coat i looked like a linebacker with pads on. the front material is doubled  which makes you look like you have a large protruding stomach. the shoulders are bulky and",Outerwear
-1,Thought i would splurge on a tracy reese coat. i got a size small  (120  5'6) felt huge on me and i looked like a wooly mammoth. very unflattering. another reviewer also mentioned on how it flairs slightly at the bottom?.adding to the overall bad look. i had it on for about 20 seconds and put it back in the bag to return. din't have to ponder about it at all.,Outerwear
0,This coat is so lovely  it is the embodiment of 1940's classic movie star style. the color  the style  the collar add a subtle flair of drama that you definitely want in your wardrobe .... if only it weren't for those pesky buttons! like other reviewers  i am disappointed to note that within a month of owning  the top button popped off in the middle of a dinner date on a rainy night in a french restaurant. that same night  i noticed a button was missing from one of the sleeves. alas  i am as yet,Outerwear
0,I agree with the other reviews that the sleeves can be tight even for those with slim arms. life would be great in this coat if my arms were always down by my sides. but when i lift my arms that's another story. i also agree that the material wrinkles easily. this is a high-maintenance item as far as pressing and ironing goes. it is a very pretty feminine coat but i would reconsider this only if it goes on sale.,Outerwear
0,Initially  i bought this because i liked the color and style of this trench coat. i thought it could look very chic and polished. the problem was it was too large and too wrinkly. i'm 5'2 (115 lbs) and ordered an xs because petite sizes were unavailable. but i realize that a petite xs would've been a better fit. also the sleeves were too long even with an xs. i've already returned the product.,Outerwear
0,I just loved this when i saw it in store. beautiful fabric  lovely color. i ordered a small petite because petite xs was sold out. i imagine it might be a little better if it were a size smaller  but there is sooo much fabric in the pleated bottom  unless you are blessed with exceptionally long legs  it might end up looking like a witches coat. at least that is what i was told by my daughter.,Outerwear
0,This vest doesn't have a button  so i thought i could put my own. but when it arrived  it just didn't fit that well. the opening in the front is too big  the vest itself while nice and warm is not functional at all due to openings everywhere. i don't know  why even make a vest like this with no front button and such a wide opening  how is one supposed to keep warm at all?,Outerwear
0,Really unique & will easily go with many tops/bottoms. i agree with the other reviewers  it's itchy  but so super cute. the sale price is a good deal. i had already planned to wear with long sleeves so the itchy fabric should not be a problem. i got the xs/s  my usual size.,Outerwear
0,I love the look of this jacket. it's incredibly soft and fits tts. i love how it's a little different and fun. however  it's already pilling after 3 wears. probably have gotten a total of 15 hours of wear out of it. i am so disappointed. for this price point  i would have expected better quality.,Outerwear
0,This trench is beautiful  with a lovely  swinging skirt that adds a romantic sense of drama and movement - you'll feel as though you are starring in your very own film noir movie. i wish i could have kept it  but i couldn't justify paying full price on a coat that had to be hand-washed (the label specifies no dry cleaning!).there is a lot of fabric on this trench  and i imagine that all those little pleats will have to be ironed too. i don't have the time for that  and for this much money  i wou,Outerwear
0,This would be perfect except for the ridiculous attached scarf. the material is so soft and luxe. the colors are richer in person and perfectly go with everything. but the attached scarf ruins everything!! the scarf is not flattering and takes away form the cute buttons on the front. if the scarf could be removed it would be a great sweater coat. so disappointing.,Outerwear
1,I usually wear an xxsp in retailer brands. i bought this jacket in a regular size 0 and it fits like a glove. even the sleeves are the right length. it really accents my narrow waist. i imagine it runs very small for those who wear regular sizes. if you are petite this is the jacket for you. the jacket is unlined so i cant wear it in cold weather. it is very nice over a dress with black boots and with skinny jeans. i receive complements every time i wear this item!,Outerwear
1,This jacket is really cute! however  the mesh is really fragile. i've had the jacket for a month and noticed a huge tear down the back shoulder. it doesn't fit me tight so i'm not sure how it happened. every time i wear it i'm super paranoid about snagging it on something. like i mentioned before  the jacket is cute. it's lightweight and the design is unique. but if you want to get more than an occasional wearing out of this then don't bother. i'm hoping i can return it otherwise that's a lot of,Outerwear
1,This is a nice everyday jacket to wear with dresses  jeans  skirts  anything. i ordered the only color that had petite left  the plum. i liked it  but the fit was a little boxy  even as xs petite. length was nice  however. color was also a nice neutral  though it says plum  it is a darker brown. for reference  30dd chest  26.5 in waist  115 lbs - review on xsp.,Outerwear
1,Just lovely!  gift for my daughter who has two other vegan leather jackets from retailer!,Outerwear
1,I had my eye on this coat for so long. when i saw it was on sale and an extra 30% off i decided to go for it. i ignored the reviews that said it ran big and took a chance and sadly it did not pay off. this jacket is very heavy so if you are going to get it on sale  it will probably go into the closet for next winter. it was very boxy on me and tied at the waist  made my upper half look huge. it was just not flattering at all. the heaviness of it also made the big open neck a little annoying and,Outerwear
1,"I was so excited to receive this jacket - have been looking for a ""leather"" jacket for a while and thought this would be the perfect one. unfortunately  i have broad shoulders and it seemed a little tight. i got my normal size s based on retailer shirts. maybe if i got the m? although  the s fit well in the waist  so... also  my small chest (32b) didn't fill out the darting in the chest area. one last wish  was that it was a little longer.   as with all hei hei  the inner lining was very cute. ove",Outerwear
1,As a long standing retailer shopper  i have seen the beginnings of retailer great quality and detail and somewhat over the years disappointed of quality going down; this vest is so my style and executed very well as being fully lined and sewn well  hooks to close are substantial; the fact the faux fur collar can be removed is a real plus  but though the colors are delish  the fabric is a bit questionable.  the one i ordered on line and sent to me is fresh and not petted  but looking at the same vest,Outerwear
1,I love this coat. i would definitely recommend it. i normally wear a size 6 or a medium. i bought my normal size and had to return it for a small. customer service was great and made for an easy online exchange.,Outerwear
1,I'm 5'4  112 pounds. xs petite was a good fit with room for a heavier top. fabric is somewhat picky  so long sleeve is necessary. overall  coat is beautiful and worth the money. nice  unique fall piece.,Outerwear
-1,I'm 5 ft 7 125 lbs true size 4 and these pants made me look like i had boy parts. super disappointed!,Pants
-1,This item is pretty  the print on the fabric is nice and reminiscent of embroidery  but only the top portion has a few embroidered accents. my issue with it is it's very impractical. the fabric is extremely thin  and you wouldn't want to wear it in any weather below 75 degrees. it's ridiculous to advertise this product for a fall/winter season. the tube top underneath doesn't work very hard to stay up  and isn't a very practical way to hold up the jumpsuit (why wouldnt they just stitch a lining,Pants
-1,Like others  i finally received my size 6p black pants after months of waiting.  for starters  these pants run small  so i ordered a size up but still in petite  because i adored the red ones i got this past summer.  when the black pants arrived  they were a full three inches shorter than the red ones (which were also 6p)  and the fabric did not feel anywhere close to the same quality.  i'm debating ordering the regular length  but i'm not sure i'll bother  based on some of the other reviews.,Pants
-1,These pants are gorgeous when you first see them. they fit beautifully when you first put them on. and then you wear them for one day. and they snag. on everything. and little strings start to come out of the pants. and the hem begins to unravel. and the pants which were once beautiful light summer pants appropriate for work or brunch are now frumpy  worn out pants with a million snags and strings hanging off of them .... after one day.     i can't begin to tell you how annoyed i am that i spent,Pants
-1,I was very excited to receive these pants and wished they had worked out as the fabric is structured and yet comfortable. however  while stretchy they looked very tight on the thigh and yet were too big in the waist. i will acknowledge i'm a runner with somewhat muscular legs  but was hopeful these pants wouldn't cling to them. for reference  i'm 125 lbs and usually wear a size 25-26 in pants.,Pants
-1,I read the cleaning instructions label carefully. followed them closely. and still  the dye ran and stained some of my colored clothes. pi**ed me off! just after the first wash and even before wearing them  i have streaks of uneven color on the pants. bad quality material or dye is what causes this. now i have to go and see if i can even get out my other stained clothes. thanks a lot retailer.,Pants
-1,I took the advise of a reviewer and sized down to xs. i am 5'6 and 110. i could take them off without unbuttoning them  they were hugh  even the xs! they looked like a halloween costume. even at the discounted sale price  awful and kind of made me laugh. but i guess that's why they are still available at this sale price.,Pants
-1,Loved these in store when i tried them on but was in between sizes so i ordered them in the larger size. boy do i regret that! these stretch out so much i have to wear a belt with them and it gives me this saggy bunchy front when i sit...not attractive. wish i could return them  but i took the tag off and wore them not knowing this before hand!! if in between sizes definitely size down.,Pants
-1,These pants are the perfect color  and i love the detail of the zippered pockets... i was so excited when they came in the mail and fit pretty well. they were slightly loose  but i thought they would hold their shape and the size smaller would be too small. after an hour of wear  i was swimming in these! i can almost pull them down without unzipping them and the seat of the pants looks particularly  um  saggy. i am in-between a 4 and 6  and since the pants are detailed as slim fit  i thought it,Pants
0,I am sure these pants are right for someone  just not me. i am wider in the hips  and they just were really unflatering. the fabric is very lightweight  which i wasn't expecting  and so while the pleats are interesting  with my hips they ended up hitting in just the wrong place. the waist was also much lower than i expected -- not low rise  but i'm used to thinking high waist with wide legs. in short  these pants are probably great on some body types  just not mine. also very long. i'm 5-8 and a,Pants
0,Loved the shorts version of these so ordered the pants but not quite the right fit for my legs. no fault of the pants just too skinny in the legs.,Pants
0,"The material and construction of the pants are great  but the length is just plain awkward. i'm 5'4"" and the regular came to just above my ankles  and looked as though they had shrunk in the wash in a really bad way. a couple of inches longer and they would've been fine  or i could've gotten them in petite and worn them as true ankle-length pants  but the regular just didn't do it for me. also i'm usually a size 6 (5'4""  125lbs) and these were a little baggy around the waist and hips.",Pants
0,I wish these zipped up instead of the drawstring. they are super cute but don't care for the way they sit on the hips.,Pants
0,Runs large and pocket detail is very prominent. wanted a crisper  trouser-like pant--this is not it!,Pants
0,"This is a pretty adorable jumper. the size 8 would fit someone really well who's about a typical size 6 and maybe 5'6"". i'm 5'9"" and it was too short. it's fun and definitely different. i'd otherwise wear it.",Pants
0,"Love the cut and the way they drape. size 26 and 5'6"" 135lbs fit great until you wear them for an hour. all of a sudden my 26s became 28s. they were practically falling off. i plan to wash them to see if they shrink. i wish they held their shape since they are so cute.",Pants
0,I love these pants -- bought them in the mustard color. my only complaint is that they are not colorfast -- i washed them in cold water with other colored items -- most of which belonged to my husband. not good -- and pretty much ruined an entire load of laundry except for these pants. retailer -- please color test your garments. there is really no excuse for fabrics like this to run in this day and age!,Pants
0,Well made. made my hips looks giant. just not my style unfortunately. i'd have to work at preschool or on a ship to pull this off. i'm 5'3 120-123lbssize 6-8. i got the size 6 (not petite cuz they were sold out).,Pants
1,I got lots of compliments!  fabric is thin but not too thin  perfect for summer and fall. you can roll up higher or even down to full length or ankle (depends on your leg length).   fit is relaxed but not too loose. these pants are stretchy and very comfortable. i have bigger thighs & calves with small waist and flat butts  i am definitely not a fan of skinny pants/yoga pants  so i often have problem finding the perfect pants that don't show off the silhouette of my bottoms. these pants solved a,Pants
1,"Lovely jumpsuit. can be dressed up or down. i agree with the other reviewers that in my normal medium  the torso length is a bit short  making the garment pull. i sized up to a large  and with room in the hips and the correct torso length  the jumpsuit works. the bust is cut for a smaller gal. for reference  i am 5'7""  36a  155lb.",Pants
1,"I am just over 5'8""and i found that these pants hit me in a weird spot on my torso  almost creating a muffin top that i don't normally have. in addition  they were too short on me to give the chic and modern look of cropped ankle pants. on my frame  they fit more like capris from the late 1990s. both the construction and execution of the pants are otherwise fantastic.",Pants
1,These pants are so fun. i love the pattern and color. can be dressed up or down. very flattering. highly recommend trying them on  they were better than i expected them to be,Pants
1,"I've been anticipating the arrival of these pants and was literally at the doorstep with ups. i have a birthday celebration visiting wineries and thought this would be the perfect outfit.it did not disappoint. fits like a glove....very flattering and comfy! i am 5""4 and ordered a small petite. not too short  but still have the option of wearing sandals. i hesitated because of the price - but so worth it!!",Pants
1,Extreme comfort for travel and out door activities.,Pants
1,I could live in these. they are so comfy. i typically wear a 6 and got the medium. they are a little roomy. probably could have gotten a small..but i like them kinda loose and baggy. i will probably purchase another color!,Pants
1,I saw army green pants similar to this in the store  but then found these on line and ordered them instead. i love them. they stretch out a bit so i am glad i sized down. i could possibly have sized down even one more size. i got a 27. the waist is very comfortable  so maybe this is just the fit...after all  they are basically stylish fatiques. either way  they are casual but on trend. i have planned a ton of outfits in my head already because these pants will go with so much! i think the cuff w,Pants
1,This is the first romper i have have purchased and is so cute! i am in between a small and a medium usually (5'7  135 lbs and athletic). the medium fit okay  but with some extra fabric--the small fit better and was much more flattering. the romper feel well-made. can't wait to wear it!,Pants
-1,"These looked really interesting online and with the multicolor stripes i thought it would pair nicely with many tops.     the fabric is nice and sturdy. the colors are more vibrant than online.     the design however is terrible. when i put them on i double checked to make sure they weren't on backwards- the back is flat as a board but the front has these poofy pockets. the poor fit with the bright stripes gives a ""1920s circus diaper"" look which is not good.     they're also really tight compar",Shorts
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,I was excited to get this romper  but it just didn't work. i'm petite with a large bust and the blousy design of the top portion just hung like a bag on me. returned.,Shorts
-1,I was hoping these would be like some of the lace shorts i bought from retailer last year that i loved so much. sadly  no. first of all they run small. i am between a s and xs in most brands  bought a s in these because i like my shorts on the looser side. these felt a little snug and short  but i decided to keep them. the first time i washed them  they were ruined. i followed the directions exactly and even put them in a lingerie bag in the washer  plus a delicate cycle  no dryer. the lace is man,Shorts
-1,Very nice fabric and quality but runs very large. i had to return my pair of a size 0. stinks to pay for shipping on a product that looks so different in the picture.,Shorts
-1,Pilcro stet roll ups are my fave! i have about 5 or 6 pairs and i needed a replacement for my light wash so i went in the store and tried these on. wow has the quality changed. the denim is a lot lighter in material  now  the wash isn't as real  almost like i'm wearing jegging shorts. these were my favorite but now i'll have to look for light wash denim shorts elsewhere because these new ones just wont cut it anymore! why  pilcro?? the sizing is about the same  they run a little large due to the,Shorts
-1,"I'm 140 at 5' 8"". pear shape. the pockets really opened up when i put them on and didn't lay flat. loose on leg opening - which i liked. but the pockets sticking out around the hip area made my pear shape even wider. i got a medium",Shorts
-1,It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3  115 and got a s. it looked odd on me...a little too short on the bottom  a bit too big on top and overall i thought the material looked cheap for the price. i returned it.,Shorts
-1,"I was so excited that retailer finally had some bermuda shorts for those of us that are 1) older and don't want to show off that much leg anymore  and 2) are ""curvy on the bottom"" and really cannot wear the shorter shorts. i ordered these immediately in the navy. i usually wear a 31 in pilcro jeans  and like the other reviewer observed as well  i was floating in these - not only in the waist but everywhere. the legs are big - but it's supposed to be a boyfriend cut so i get that  but they just are",Shorts
0,I'm pretty disappointed in these. just bought the yellow pair and wore today for the first time. super cute and very comfortable. i was in love with them. they got two small stains on them from the day's activities ( and not even crazy  untreatable stains). unfortunately  the stains did not budge yet the color of the shorts washed out. they are completely ruined after one washing (on cold). i'm hoping this was a fluke and plan to order a second pair before they sell out. these will be going back,Shorts
0,I really wanted to love this romper and couldn't wait to try it on.   it's super cute and love the material but once on the top portion is way too baggy even after cinching the waist.   if i pulled the waist all the way down it looks smoother and nice   but if it sits at my natural waist   the back balloons out and it's unflattering.  it's too bad   i love the print and ease of this design.,Shorts
0,I bought these for a trip to the caribbean. i sweat a lot. if you have ever been humiliated by having a ring of sweat around your crotch area  then i do not recommend these shorts in the moss color. this color and fabric do not camouflage sweat. i will spare you the photos.,Shorts
0,This romper is extremely well made and the colors are even more beautiful in person.  however  i found it to run extremely short in the torso.  i couldn't get my arms through the sleeves after stepping into it without ripping the garment.  for reference i'm 5'9 with a slightly longer than average torso.  i ordered my normal size m.,Shorts
0,I'm keeping these shorts because they are cute. i sized down as the previous reviews suggested and they fit great  but they are snug around the legs. i think i would have preferred a more baggy look  but then they would have been too big around the waist (had i ordered my typical size). they are soft and comfortable  the navy color is really pretty.,Shorts
0,These shorts are just beautiful. with that said  they were expensive  but made reasonable when i snagged them in the online sale! they do also run large  and they seem to be made for short-waisted bodies. i will be bringing them back to my local store to (hopefully) exchange for a smaller size. fingers crossed that they still have them in stock!,Shorts
0,I am somewhere between a 24 and a 25 (i have narrow hips but an average waist)  so i was happy to find that these worked for me in me in a 0. i loved the blue color as an interesting neutral. they did stretch out a little with wear  but i still felt like i looked good by the end of the day. i typically really like cotton/linen blends as i can usually wear them out of the dryer if i'm going for a casual look - a few wrinkles with linen doesn't bother me. but these. oh my. when i pulled them out o,Shorts
0,I wear an 8-10 and these are a little big on me  which is surprising. they also don't lay really flat in the back. the pockets are inside in the back  in side two layers  and don't lay very flat. the crotch is low and rides up when i walk.  i'll probably wear them again  but i'm not totally thrilled by them.,Shorts
0,I am so sad that this romper didn't work out. it's just way too billowy and huge. i am usually between a small and medium so i ordered this small. i'm petite and somewhat curvy and i was absolutely swimming in this romper! might look best on taller girls. i am 5 '2 and about 125-130 lbs and this was like wearing a tent. do not recommend. such a bummer because i was a believer after treading all of the great reviews!,Shorts
1,It's really not in my typical wheelhouse. i took a chance based on reviews. the shorts are long and roomy enough. and i love it with the long-sleeves. i somehow feel less exposed in it than i thought i would. i do agree with the comment that the material feels pretty flimsy for the price point. that's a bummer.,Shorts
1,Comfortable shorts. thinner fabric. pattern disguises underwear lines. love the exterior pockets  as i won't have to tuck them in when i zip up. as the previous reviewer said  the black and white pattern has blue accents. they're mid-rise and a longer length  which i appreciate.,Shorts
1,I was really lucky to pick up these shorts during the tag sale  and they are great! lightweight  roomy in the legs (way more my speed  i prefer shorts that don't cling) and really soft. they also weren't too short. i am usually between two sizes at retailer  depending on the brand  and ended up going with the smaller size. they're not really a size too big  but would've been a little too roomy/baggy in the waist  had i not purchased the smaller.,Shorts
1,"I am 5'7""  approx. 135 lbs  27-28 in jeans  size 4 in dresses. purchased these in a size 8. i would suggest sizing up between one to two sizes. as a result  the upper thigh portion of the shorts do appear a little baggier - plus pleats - can be overwhelming in terms of material - but not so baggy that it would make it ""circus tent""-like. do not expect these to be fitted.definitely a fun pair of shorts. seems like it will go well with sandals  espadrilles  wedges. paired with either a front-tucke",Shorts
1,"I am obsessed with these shorts. i bought blue ones last year and loved them so much i needed another pair. i purchased the gray ones and they are a beautiful hue  even with my pale legs. i think they will be very versatile. the fit is perfect!! hits at just the right length to be flattering and appropriate  not too short. super comfy. i am fuller on the bottom so shorts are tough to find  and these are truly amazing. i can't wait to wear them when it gets warmer! for reference i am 5' 4"" about",Shorts
1,The length on these are great. they stretch but so far they don't stretch out. the material is a dark and soft. i am 5'6' and 135lbs. the size 26 fit great.,Shorts
1,I absolutely love this romper. the chambray material is super comfy and easy to wear. i ordered a size up (l )  and i'm happy i did bc it would have been a little too tight in the arm area to squeeze into and gave a little extra wiggle room in the belly area. for reference i usually wear size 8/m and i'm a 34c,Shorts
1,I love the pilcro pants and so when i saw these level 99 shorts i just had to order. they arrived and are as good as i hoped. the fit is great  the length is great (i don't like shorty shorts) and i love the color. the photo is very true to life in regard to color. i will definitely get a lot of use from these this coming summer.,Shorts
1,I love these shorts  the subtle floral pattern is even prettier in person. the drawstring waist allows me to customize the fit for my newly pregnant belly.,Shorts
-1,I ordered this skirt because it looked cute and versatile. when it arrived the pleat in front (shown in the center) was far to the right so the overall look was crooked. not sure if it was a quality control issue or if that's the true design but it will have to go back. too bad because i had high hopes!,Skirts
-1,This looked beautiful online  but the skirt isn't 100% silk - the strips of fabric have different fiber content levels  with most of them containing some level of polyester. parts of the skirt felt like plastic to touch  and one strip has a very prominent gold sheen that looks cheap. overall very disappointing - this is not at all the beautiful silk skirt that it appears to be online.  a definite return. i wouldn't even recommend this at first or second cut.,Skirts
-1,I usually wear a 6 and ordered two other skirts at the same time. the other skirts fit perfectly and this one was more like a size 2. very disappointed for i really liked the idea of it.,Skirts
-1,Well  the model looks great and i really like interesting unusual designs as it can be really unique for very long time. i tried and when i opened package it was funny looking tent with several beautiful buttons. fits like tent  long  huge  make me look like i am on military trials and i supposed to be some sort of target.,Skirts
-1,This skirt looks and feels cheap  and the color is much more green than pictured. additionally  i comfortably wore a size 4 and then lost a few pounds  and this is still way too tight to be flattering.,Skirts
-1,I agree with the other reviewer who said there was too much hardware and such. this really does have a lot going on. i usually wear a 4 in skirts  and based on reviews  went up one size. it still saw way up near my chest - i think even an 8 would be too small! it's sooooo tiny at the waist. probably buy 2 sizes  2 and 3 sizes up from your own. also  the skirt flares super wide at the sides  it doesn't sit the way in the photo or maybe the model is holding it down with her hand. it's like a skirt,Skirts
-1,"I had been waiting for this skirt to go on sale as i fell in love with the style and print on the website. however  after receiving it in the mail i was disappointed to find that the cut was all wrong for my body type. i am 5'6""  size 4  hourglass/athletic. the xs was too big and made me look like i had no shape. would be cute on a girl with no hips/booty but unflattering on hourglass figure.",Skirts
-1,"I am almost always an xs in bottoms (sz 0-2) but literally couldn't get the stretchy waistband (no zip or fastening) in xs up my hips. in addition  the ""brocade"" is a very lightweight polyestery  tinselly weave--does not suggest quality. as others have noted  it also runs short; i'm 5'3'' and this was a little below knee length on me  not ankle-length. i've had luck with retailer's sale section in the past  including some items that didn't always start off with the best reviews  but have no regret",Skirts
-1,As the other reviewer said  the skirt had this weird bunching on both sides of the hips-it was ridiculous. i don't know how anyone could wear it-looks like you had two little triangle things poking out from each hip. i'm long and lean so usually skirts like this fit me well. very very strangely constructed-i couldn't keep it even at the deeply discounted price,Skirts
0,I stumbled upon this item at my local retailer  and immediately had to true it on. the colors are so lovely in person. after trying it on  i was disappointed :( the material has a foamy/air feel to it  and the skirt seems to run small. needless to say  i didn't purchase this item.,Skirts
0,Love everything about this skirt but the sizing. i'm a size 6/medium in almost everything but this skirt swallowed me. i wise there was a small or even extra small to try out. i'm also 5'5 and the skirt was right at my knees. definitely size down if you want it to look like the pictures.,Skirts
0,So i was super excited to get this skirt  unfortunately it's not what i thought it would be. the color is much different then what pictured  it has bronze threading and the black on the picture is more gray in real life. the material isn't so great easier  i thought it would be thicker but instead it's pretty thin and wrinkles easy. the design is very cute and it is a flattering shape but the material is just too poor for me to give this a good rating. i wouldn't say it's itchy like the other re,Skirts
0,The pattern is cute. it's a little more subtle than in the photos. the problems were the skirt are 1: pretty sure it will wrinkle in two seconds and 2: it has buttons down the front of it with no lining behind it. which means  if you sit down wearing this skirt and it doesn't lay quite right  it gaps and you can see whatever is or is not underneath! the buttons are like two inches apart  so it's not a tiny little gap. no thanks. also  this skirt fir true to size  it wasn't tight  just gappy.,Skirts
0,Tried this on in store and it runs very small. i am a size 4  but have curvy hips  so i sized up to a size 6 and i couldn't even button it. i was hoping it was more of an a-line  but it's fit more like a pencil skirt. not very flattering on my body type. overall  cute design  but not for me.,Skirts
0,First  i was surprised that this skirt fabric felt similar to men's tie.  it is a thick weight silky feel.  next  i was surprised by the cut.... i wear a 12/14 petite  and the waist of the large is at least a size 10 if not smaller.  finally  the length was really long.  i realize i am 5'2 and buying non-petite sizes  but the cut was high ankle on me. i like the pattern and ruffles of fabric  both are unusual and good for fall/winter.  but i did not like the rest.,Skirts
0,"This is a thick jacquard fabric and the colors are stunning. this would be best for very thin petties or tall women. i'm 5'4""  125#  27/4  and it was just too much fabric so my waist looked thick. the length was great though. sad it didn't work out",Skirts
0,This skirt was cute on  but not particularly flattering. i thought the denim was a little too stiff. typically  a-lines are flattering on my figure  but this was a miss.,Skirts
0,Already got a lot of compliments on the first day i wore this skirt. great fun shape  very flattering. however  the 2 panels were sewn using some type of hard/plastic thread which becomes very itchy when you sit down (you can literally feel it through the liner and i'm concerned that over time it might actually rip it). very poor attention to details...,Skirts
1,This is a beautiful  well made skirt that flows over curves beautifully. my only complaint is that the picture shows the purple lining showing through the tulle and the waistband having a purplish hue. the skirt i received is completely black and the lining doesn't show through purple at all.,Skirts
1,This is the second tulle skirt by bailey 44 that i have bought. the color is a little more grey blue than the picture online but the quality is excellent. i am normally a size 6 and i purchased this skirt in medium and fits fine. it is a pull-on skirt but the waistband doesn't have a lot of stretch to it.,Skirts
1,I love this skirt! it is sooooo cute!! fits true to size and the color is beautiful. the cut out in the front gives the skirt a sexy touch  the fabric is very nice  i am in love! this was one of my best purchases from retailer!,Skirts
1,"I love this skirt. the material is soft and beautiful. i love wearing it with black tights and boots. the skirt is quite a bit longer than how it appears on the model  however (unless the model is 10 ft tall!). i am 5'2"" and if i place the skirt under my ribs  it reaches right above my knee. it works though and doesn't look bad. i would still recommend you buy this!",Skirts
1,Beautiful skirt! the only reason i didn't give a five star rating is due to some bunching on each side - hopefully can iron it out or i will get it tailored!,Skirts
1,"Only thing is the fit is a little loose  so i wish the xxs petite wasn't sold out (or that there was a xxs#. at 115 lbs  i tried on e xs regular  that made the skirt a maxi on me #5'1.5""# and it was nice  but a bit loose. i would have worn it as a sexy strapless #i tried it  just not daring enough to actually wear it like that). so i ordered the xs petite  we shall see.    the navy and beige is a nice classy combo  i could see it being pulled off in all seasons  depending how you pair it.",Skirts
1,I just revieved this skirt and like it a lot. they did not have my size in petite so i ordered the regular length . it is very long. i am 5'4 1/2 and tried it with 4 inch heels and still had about 2 inches dragging on the floor and will need to be hemmed. in this picture  the stitching around the flowers appear white but it is actuallly a shiny  delicate gold thread in person. hopefulluy it will not fray with wear. i initially got a white top to go with it and it works  but i think a red or navy,Skirts
1,"This midi skirt arrived and i tried it on immediately. the fit was perfect and i wanted it badly enough to say that it would balance my 5'5"" height and 135 lbs. if i just wore a higher heel shoe. then i saw the grey lining showing from the back of the skirt through the scalloped front. it's a beautiful skirt  flows nicely and could be flattering on a taller person who can forgive a poorly designed lining. i would recommend giving it a try.",Skirts
1,I have two tracy reese skirts from a few years back that i still wear. so i am favorably disposed to this designer's style and quality. this is a slim fitting skirt  though i ordered it in a 6 and my two others are 8s. so i don't agree with previous review that this skirt runs large. it is nicely fitted and flattering. it does not ride up when sitting  which is almost amazing. i wish the pockets laid a bit flatter. also  on my skirt there is no sewn-in fabric or laundering instructions. none! th,Skirts
-1,Length too long and waist to high. these are not sized for petites.,Sleep
-1,I wish i had read the other reviews before purchasing this product. label says that you can wash and dry normally. however  upon washing  the outer layer shrunk and the inner lining did not. the robe will now not lay flat; the fabric pulls at the edges  and results in the inner lining being revealed when the robe is tied shut. extremely disappointed. for a $100 garment  i expected much more. i wish i could return this.,Sleep
-1,Fight a bit snug over the bust then widens like a bell. not as cute as it looks in the photo. returned.,Sleep
-1,I was so excited to get this robe in the mail but was beyond disappointed when i opened the package. the fabric is extremely stiff and thin. the fabric felt like something curtains would be made out of and the white background was see through. the robe is very short and cut small in the shoulders  therefore it looked like i was wearing a piece of children's clothing. i also ordered the matching pj pants but didn't even take them out of the package after seeing how rough and see through the mater,Sleep
